클래스명,이미지경로,RGB,색상범주,비율(%),총픽셀수
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0048.jpg,"(np.int64(200), np.int64(209), np.int64(217))",White,34.0,8604
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0049.jpg,"(np.int64(183), np.int64(196), np.int64(205))",Silver,50.2,12093
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0050.jpg,"(np.int64(177), np.int64(187), np.int64(193))",Silver,40.4,7244
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0051.jpg,"(np.int64(45), np.int64(35), np.int64(38))",Black,60.8,4066
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0052.jpg,"(np.int64(34), np.int64(35), np.int64(40))",Black,39.8,6096
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0053.jpg,"(np.int64(29), np.int64(30), np.int64(37))",Black,41.2,7626
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0054.jpg,"(np.int64(33), np.int64(33), np.int64(35))",Black,29.1,4444
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0055.jpg,"(np.int64(35), np.int64(31), np.int64(30))",Black,52.1,2500
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0056.jpg,"(np.int64(43), np.int64(28), np.int64(32))",Black,36.5,4679
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0057.jpg,"(np.int64(36), np.int64(32), np.int64(35))",Black,38.5,5109
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0058.jpg,"(np.int64(26), np.int64(25), np.int64(34))",Black,63.0,13539
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0059.jpg,"(np.int64(29), np.int64(27), np.int64(29))",Black,52.5,2913
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0060.jpg,"(np.int64(33), np.int64(33), np.int64(35))",Black,58.1,3149
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0061.jpg,"(np.int64(205), np.int64(208), np.int64(221))",White,39.7,10191
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0062.jpg,"(np.int64(199), np.int64(202), np.int64(216))",Silver,53.3,7443
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0063.jpg,"(np.int64(47), np.int64(23), np.int64(26))",Black,39.6,4309
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0064.jpg,"(np.int64(210), np.int64(213), np.int64(228))",White,42.3,10695
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0065.jpg,"(np.int64(35), np.int64(34), np.int64(40))",Black,33.2,4122
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0066.jpg,"(np.int64(202), np.int64(205), np.int64(220))",White,46.7,10132
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0067.jpg,"(np.int64(45), np.int64(22), np.int64(26))",Black,44.7,3124
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0068.jpg,"(np.int64(49), np.int64(32), np.int64(35))",Black,40.4,5765
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0069.jpg,"(np.int64(41), np.int64(39), np.int64(44))",Black,44.3,8282
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0070.jpg,"(np.int64(40), np.int64(27), np.int64(26))",Black,56.0,4161
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0071.jpg,"(np.int64(32), np.int64(25), np.int64(29))",Black,59.0,3080
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0072.jpg,"(np.int64(29), np.int64(29), np.int64(34))",Black,52.2,2570
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0073.jpg,"(np.int64(73), np.int64(68), np.int64(78))",Gray,28.8,10603
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0074.jpg,"(np.int64(38), np.int64(26), np.int64(31))",Black,34.3,5026
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0075.jpg,"(np.int64(28), np.int64(28), np.int64(33))",Black,53.1,5047
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0076.jpg,"(np.int64(31), np.int64(31), np.int64(35))",Black,48.3,3377
스포티지_더_볼드_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\스포티지_더_볼드_2019_2022\스포티지_더_볼드_2019_2022_0077.jpg,"(np.int64(32), np.int64(31), np.int64(36))",Black,54.7,2778
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0000.jpg,"(np.int64(68), np.int64(59), np.int64(63))",Gray,41.3,5908
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0001.jpg,"(np.int64(35), np.int64(33), np.int64(38))",Black,45.0,7440
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0002.jpg,"(np.int64(148), np.int64(154), np.int64(173))",Silver,35.6,13349
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0003.jpg,"(np.int64(157), np.int64(163), np.int64(182))",Silver,34.4,13421
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0004.jpg,"(np.int64(200), np.int64(210), np.int64(228))",White,34.7,10303
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0005.jpg,"(np.int64(199), np.int64(205), np.int64(225))",White,34.0,11525
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0006.jpg,"(np.int64(36), np.int64(32), np.int64(37))",Black,40.8,10379
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0007.jpg,"(np.int64(40), np.int64(38), np.int64(46))",Black,35.3,14774
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0008.jpg,"(np.int64(168), np.int64(186), np.int64(206))",Silver,45.7,15787
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0009.jpg,"(np.int64(172), np.int64(184), np.int64(197))",Silver,48.9,10975
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0010.jpg,"(np.int64(25), np.int64(23), np.int64(30))",Black,39.8,9661
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0011.jpg,"(np.int64(149), np.int64(155), np.int64(174))",Silver,35.6,13537
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0012.jpg,"(np.int64(199), np.int64(205), np.int64(225))",White,34.1,11674
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0013.jpg,"(np.int64(171), np.int64(185), np.int64(201))",Silver,50.8,15266
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0014.jpg,"(np.int64(177), np.int64(189), np.int64(201))",Silver,43.0,14128
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0015.jpg,"(np.int64(171), np.int64(184), np.int64(198))",Silver,50.8,14901
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0016.jpg,"(np.int64(172), np.int64(185), np.int64(200))",Silver,38.9,12771
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0017.jpg,"(np.int64(171), np.int64(189), np.int64(208))",Silver,42.2,14026
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0018.jpg,"(np.int64(171), np.int64(183), np.int64(197))",Silver,49.9,11092
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0019.jpg,"(np.int64(176), np.int64(189), np.int64(204))",Silver,37.5,13100
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0020.jpg,"(np.int64(148), np.int64(151), np.int64(168))",Silver,35.4,12500
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0021.jpg,"(np.int64(29), np.int64(28), np.int64(35))",Black,62.2,3821
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0022.jpg,"(np.int64(28), np.int64(28), np.int64(34))",Black,67.7,4200
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0023.jpg,"(np.int64(41), np.int64(27), np.int64(31))",Black,49.4,2453
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0024.jpg,"(np.int64(32), np.int64(30), np.int64(37))",Black,44.2,5154
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0025.jpg,"(np.int64(41), np.int64(35), np.int64(41))",Black,51.7,3419
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0026.jpg,"(np.int64(30), np.int64(28), np.int64(34))",Black,59.1,4597
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0027.jpg,"(np.int64(30), np.int64(29), np.int64(33))",Black,60.7,1999
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0028.jpg,"(np.int64(32), np.int64(31), np.int64(36))",Black,67.3,2806
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0029.jpg,"(np.int64(76), np.int64(73), np.int64(72))",Gray,39.6,2016
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0030.jpg,"(np.int64(35), np.int64(30), np.int64(32))",Black,63.8,3012
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0031.jpg,"(np.int64(35), np.int64(32), np.int64(33))",Black,61.2,4407
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0032.jpg,"(np.int64(44), np.int64(37), np.int64(43))",Black,52.4,13195
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0033.jpg,"(np.int64(38), np.int64(35), np.int64(41))",Black,74.2,12772
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0034.jpg,"(np.int64(31), np.int64(32), np.int64(38))",Black,40.3,8792
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0035.jpg,"(np.int64(30), np.int64(28), np.int64(35))",Black,43.9,7396
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0036.jpg,"(np.int64(31), np.int64(29), np.int64(36))",Black,44.3,5173
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0037.jpg,"(np.int64(41), np.int64(36), np.int64(42))",Black,51.5,3317
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0038.jpg,"(np.int64(31), np.int64(28), np.int64(35))",Black,59.7,4594
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0039.jpg,"(np.int64(31), np.int64(31), np.int64(38))",Black,30.4,8956
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0040.jpg,"(np.int64(173), np.int64(175), np.int64(188))",Silver,33.8,8829
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0041.jpg,"(np.int64(24), np.int64(27), np.int64(33))",Black,56.9,8099
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0042.jpg,"(np.int64(30), np.int64(31), np.int64(35))",Black,43.4,10454
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0043.jpg,"(np.int64(31), np.int64(30), np.int64(34))",Black,54.7,5732
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0044.jpg,"(np.int64(34), np.int64(32), np.int64(37))",Black,51.4,6395
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0045.jpg,"(np.int64(32), np.int64(28), np.int64(34))",Black,69.4,5028
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0046.jpg,"(np.int64(29), np.int64(29), np.int64(36))",Black,47.5,9988
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0047.jpg,"(np.int64(28), np.int64(28), np.int64(32))",Black,55.4,1980
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0048.jpg,"(np.int64(30), np.int64(29), np.int64(34))",Black,60.7,2733
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0049.jpg,"(np.int64(139), np.int64(144), np.int64(157))",Silver,39.0,13198
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0050.jpg,"(np.int64(190), np.int64(195), np.int64(211))",Silver,30.4,11319
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0051.jpg,"(np.int64(34), np.int64(33), np.int64(42))",Black,36.1,9439
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0052.jpg,"(np.int64(37), np.int64(33), np.int64(44))",Black,45.5,9322
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0053.jpg,"(np.int64(63), np.int64(60), np.int64(70))",Gray,35.5,7122
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0054.jpg,"(np.int64(31), np.int64(28), np.int64(31))",Black,71.7,3898
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0055.jpg,"(np.int64(34), np.int64(29), np.int64(31))",Black,61.5,3024
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0056.jpg,"(np.int64(36), np.int64(28), np.int64(29))",Black,46.2,4025
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0057.jpg,"(np.int64(39), np.int64(34), np.int64(38))",Black,50.2,4118
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0058.jpg,"(np.int64(38), np.int64(35), np.int64(39))",Black,54.8,4770
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0059.jpg,"(np.int64(37), np.int64(30), np.int64(34))",Black,45.0,5273
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0060.jpg,"(np.int64(191), np.int64(195), np.int64(214))",Silver,45.3,14159
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0061.jpg,"(np.int64(148), np.int64(151), np.int64(168))",Silver,35.5,12322
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0062.jpg,"(np.int64(123), np.int64(124), np.int64(138))",Gray,38.5,10918
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0063.jpg,"(np.int64(31), np.int64(28), np.int64(33))",Black,53.9,2965
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0064.jpg,"(np.int64(30), np.int64(29), np.int64(34))",Black,66.6,2571
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0065.jpg,"(np.int64(28), np.int64(24), np.int64(29))",Black,46.0,3431
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0066.jpg,"(np.int64(33), np.int64(32), np.int64(33))",Black,39.4,4480
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0067.jpg,"(np.int64(29), np.int64(29), np.int64(33))",Black,55.5,4187
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0068.jpg,"(np.int64(194), np.int64(193), np.int64(210))",Silver,44.9,10736
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0069.jpg,"(np.int64(189), np.int64(187), np.int64(206))",Silver,53.0,9639
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0070.jpg,"(np.int64(34), np.int64(31), np.int64(37))",Black,68.9,5308
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0071.jpg,"(np.int64(33), np.int64(31), np.int64(36))",Black,51.8,6387
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0072.jpg,"(np.int64(32), np.int64(27), np.int64(34))",Black,68.8,4970
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0073.jpg,"(np.int64(142), np.int64(146), np.int64(155))",Silver,34.7,10721
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0074.jpg,"(np.int64(190), np.int64(191), np.int64(203))",Silver,31.5,6876
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0075.jpg,"(np.int64(31), np.int64(34), np.int64(37))",Black,39.4,9123
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0076.jpg,"(np.int64(31), np.int64(32), np.int64(37))",Black,57.1,6921
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0077.jpg,"(np.int64(58), np.int64(56), np.int64(63))",Black,45.4,11726
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0078.jpg,"(np.int64(58), np.int64(58), np.int64(63))",Black,49.0,11936
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0079.jpg,"(np.int64(33), np.int64(33), np.int64(38))",Black,51.5,6604
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0080.jpg,"(np.int64(33), np.int64(33), np.int64(40))",Black,29.3,7736
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0081.jpg,"(np.int64(27), np.int64(28), np.int64(35))",Black,40.5,5873
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0082.jpg,"(np.int64(172), np.int64(172), np.int64(182))",Silver,37.6,7267
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0083.jpg,"(np.int64(28), np.int64(27), np.int64(35))",Black,68.1,5965
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0084.jpg,"(np.int64(184), np.int64(188), np.int64(199))",Silver,41.1,10397
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0085.jpg,"(np.int64(190), np.int64(192), np.int64(204))",Silver,31.8,6788
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0086.jpg,"(np.int64(140), np.int64(144), np.int64(158))",Silver,35.3,13496
시에나_4세대_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\시에나_4세대_2021_2024\시에나_4세대_2021_2024_0087.jpg,"(np.int64(31), np.int64(31), np.int64(37))",Black,30.4,11193
